Line,Product,Net Quantity Produced,Run Time
Line 32,1006537 B,67930.0,6.985833333333333
Line 32,1006537 C,593442.0,59.89
Line 32,1006583,31256.0,2.9099999999999997
Line 32,1013273,835130.0,58.5575
Line 32,1016003,2041789.0,124.49333333333334
Line 32,1019090,141858.0,17.0375
Line 32,1019113,77854.0,7.722777777777778
Line 32,1019888 A,77552.0,6.041388888888889
Line 32,1020057,3747164.0,311.72333333333336
Line 32,1020188 A,3424712.0,303.80027777777775
Line 32,1020189 B,1956824.0,177.61166666666668
Line 32,1020360,1547203.0,90.14944444444444
Line 32,1027665 B,80400.0,7.2219444444444445
Line 32,1029142,590995.0,39.55416666666667
Line 32,1029528,8595052.0,779.0772222222222
Line 32,1030599,141856.0,12.779444444444444
Line 32,1030940,6821842.0,562.0850000000002
Line 32,1030943,16694712.0,1403.1677777777777
Line 32,1030944,2150266.0,179.31
Line 32,1031138,168728.0,15.26
Line 32,1031406,50360.0,4.379166666666667
Line 32,1031418,240116.0,19.325277777777778
Line 32,1031441,436682.0,32.660833333333336
Line 32,1031467,400984.0,33.285277777777786
Line 32,1032055,730390.0,83.72111111111111
Line 32,1032476,2698320.0,226.59027777777777
Line 32,1032477,93368.0,8.449722222222224
Line 32,1032479,245768.0,22.148333333333333
Line 33,1015383,205226.0,18.293611111111108
Line 33,1015869 A,1617104.0,172.39083333333335
Line 33,1015873 A,246768.0,27.858888888888888
Line 33,1016055,2880488.0,406.90416666666664
Line 33,1016263 B,251806.0,28.269722222222224
Line 33,1019090,4100720.0,496.6561111111111
Line 33,1019440 A,156328.0,12.42361111111111
Line 33,1019441 A,294888.0,32.523611111111116
Line 33,1019449,475522.0,52.00666666666667
Line 33,1019624,1686086.0,245.31472222222223
Line 33,1019737,648640.0,70.34694444444446
Line 33,1019876,694210.0,72.05583333333334
Line 33,1019888 A,1706736.0,152.08722222222224
Line 33,1019995,415980.0,60.70138888888889
Line 33,1020035,349240.0,30.49222222222222
Line 33,1020057,383388.0,32.95250000000001
Line 33,1020188 A,17557048.0,1572.4097222222222
Line 33,1020189 B,4186142.0,381.99611111111113
Line 33,1020271,579312.0,65.15944444444445
Line 33,1020289,142056.0,8.690833333333334
Line 33,1020290,337488.0,27.907222222222224
Line 33,1020293 A,1088040.0,89.295
Line 33,1020360,746890.0,53.44166666666667
Line 33,1027665 B,189580.0,17.482222222222223
Line 33,1027913 A,1183888.0,104.24305555555556
Line 33,1028983,2548984.0,228.03305555555556
Line 33,1029142,729075.0,37.098333333333336
Line 33,1029436,1565604.0,126.30166666666668
Line 33,1029665,317120.0,31.155277777777776
Line 33,1030388,607972.0,56.07944444444445
Line 33,1030538,369720.0,67.94444444444444
Line 33,1030599,832712.0,75.58
Line 33,1030775,100896.0,8.788055555555557
Line 33,1030940,618496.0,50.67388888888889
Line 33,1030943,2060542.0,176.44722222222222
Line 33,1030944,194464.0,17.013333333333335
Line 33,1031138,774488.0,71.45666666666668
Line 33,1031155,657552.0,72.13666666666668
Line 33,1031466,87048.0,7.753333333333333
Line 33,1031566,160440.0,17.266111111111112
Line 33,1031845,316112.0,33.71666666666667
Line 33,1032061,508148.0,61.52777777777778
Line 33,1032184,239364.0,15.698611111111111
Line 33,1032476,1142744.0,98.60333333333332
Line 33,1032477,435416.0,39.70388888888888
Line 33,1032479,408584.0,37.323055555555555
Line 33,1032541,182852.0,24.234444444444442
Line 33,1032666,114528.0,13.056111111111111
Line 61,1015609 C,1239647.0,123.71055555555556
Line 61,1015675,213455.0,31.394722222222224
Line 61,1015676,629584.0,95.17472222222223
Line 61,1016284,2202084.0,276.1341666666667
Line 61,1016285,444390.0,58.161944444444444
Line 61,1016286,229022.0,31.82222222222222
Line 61,1016287,1131309.0,145.43944444444443
Line 61,1016359 A,646602.0,59.30555555555556
Line 61,1016691,64893.0,17.46055555555556
Line 61,1016779 C,331224.0,40.35
Line 61,1018534 C,6817928.0,847.9411111111111
Line 61,1018535 B,798784.0,136.92055555555555
Line 61,1018545 C,3002111.0,506.62583333333333
Line 61,1018641 A,161396.0,71.81083333333335
Line 61,1018903 A,1025894.0,115.5
Line 61,1018910,7697377.0,783.8933333333333
Line 61,1019132,6134688.0,565.6425
Line 61,1019133,2385956.0,219.0538888888889
Line 61,1019478,180332.0,48.193888888888885
Line 61,1019481,80716.0,18.438055555555554
Line 61,1019541,200208.0,22.493055555555554
Line 61,1019828,145542.0,58.633611111111115
Line 61,1020045,636946.0,171.91805555555555
Line 61,1027769,514580.0,84.18916666666668
Line 61,1028741,132686.0,53.48638888888889
Line 61,1030200,426081.0,319.79749999999996
Line 61,1031685,61596.0,10.737777777777778
Line 61,1031690,141296.0,24.545277777777777
Line 61,1031712,81976.0,14.236388888888888
Line 61,1031773,66736.0,11.615833333333335
Line 61,1032751,44056.0,16.169444444444444
Line 62,1016567 C,5026548.0,616.2752777777779
Line 62,1019126 B,5741500.0,369.09583333333336
Line 62,1019568 A,703444.0,45.00416666666667
Line 62,1030565,6295295.0,739.776388888889
Line 62,1030567,4707946.0,524.4463888888889
Line 62,1031114,114816.0,10.210555555555555
Line 62,1031115,145768.0,15.612222222222222
Line 62,1031118,55776.0,5.175277777777778
Line 62,1031127,79068.0,7.323333333333333
Line 62,1031128,68916.0,6.386111111111111
Line 62,1031132,57648.0,4.254722222222223
Line 62,1031215,1206996.0,95.90333333333334
Line 62,1031691,67520.0,5.079166666666667
Line 62,1031799,101820.0,6.529444444444445
Line 62,1032207,834480.0,52.62916666666667
Line 62,1032614,1072950.0,54.666111111111114
Line 62,1032617,834180.0,56.571111111111115
Line 63,1016210 C,6743771.0,357.1413888888889
Line 63,1016455,25440920.0,979.5880555555556
Line 63,1016581 A,7736558.0,337.08888888888885
Line 63,1016585 A,6685256.0,266.2433333333334
Line 63,1017243 B,16347657.0,914.145
Line 63,1018620,10705833.0,593.9566666666667
Line 63,1027624,205146.0,18.805833333333332
Line 63,1028343 A,817866.0,37.63388888888889
Line 63,1028979 B,2268097.0,173.56083333333333
Line 63,1029856 A,2750072.0,169.46166666666667
Line 63,1030513,1934012.0,253.3275
Line 63,1032260,2695878.0,374.58888888888885
Line 64,1014017,214654.0,46.440555555555555
Line 64,1014261 A,175964.0,68.38472222222224
Line 64,1014997,154916.0,32.51583333333334
Line 64,1015095,177144.0,31.321666666666665
Line 64,1016163 A,5592100.0,497.1672222222222
Line 64,1016165,367850.0,33.83444444444445
Line 64,1016471,2913900.0,257.7975
Line 64,1016726,183894.0,27.798333333333336
Line 64,1016754 A,186093.0,20.162777777777777
Line 64,1019132,52170.0,4.389444444444445
Line 64,1019545,183594.0,28.769722222222224
Line 64,1028414,524660.0,53.274722222222216
Line 64,1030363,945364.0,82.42333333333333
Line 64,1030943,1702736.0,289.1808333333334
Line 64,1031686,97064.0,17.081666666666667
Line 64,1031876,178568.0,14.791944444444445
Line 64,1031976,85688.0,7.08
Line 64,1032244,340718.0,112.22722222222222
Line 64,1032267,532412.0,123.8338888888889
Line 64,1032849,636.0,0.06583333333333334
Line 91,1006768 A,282318.0,25.845000000000002
Line 91,1007897 A,428530.0,45.06111111111111
Line 91,1009649 A,3262142.0,161.30805555555557
Line 91,1012237 B,247890.0,28.892777777777777
Line 91,1012340 A,109480.0,11.973333333333333
Line 91,1012993,79728.0,14.140555555555554
Line 91,1013108,172822.0,14.7275
Line 91,1013799,290286.0,26.433055555555555
Line 91,1013901,92750.0,13.305555555555555
Line 91,1013904 A,106758.0,18.954722222222223
Line 91,1013975 A,216876.0,42.959722222222226
Line 91,1014227 A,288168.0,13.301666666666668
Line 91,1014905,125370.0,10.106666666666666
Line 91,1015356,427854.0,22.01138888888889
Line 91,1015762 A,1041384.0,49.979166666666664
Line 91,1015777 A,452400.0,21.46333333333333
Line 91,1015854,637248.0,30.862222222222222
Line 91,1015950 A,2019312.0,93.75583333333334
Line 91,1015958 A,823584.0,39.63944444444444
Line 91,1016078 A,362088.0,17.03777777777778
Line 91,1016080 A,213888.0,10.311944444444444
Line 91,1016194 A,1935990.0,104.20611111111111
Line 91,1016195 A,223488.0,10.682777777777778
Line 91,1017186,64056.0,8.695555555555556
Line 91,1018363,751140.0,51.88972222222222
Line 91,1018587 A,1101585.0,91.25916666666667
Line 91,1018590,1321320.0,102.98972222222223
Line 91,1018933 A,2739960.0,208.7811111111111
Line 91,1018961 B,826070.0,61.625
Line 91,1018975 A,791610.0,62.11361111111111
Line 91,1019113,67539.0,7.381388888888889
Line 91,1019156 A,603645.0,43.994166666666665
Line 91,1019510 A,453330.0,35.06000000000001
Line 91,1019511,90180.0,6.328611111111111
Line 91,1019516,887328.0,113.74861111111112
Line 91,1019594,871680.0,66.69666666666667
Line 91,1019600,429765.0,28.294722222222223
Line 91,1019881,539670.0,96.00555555555555
Line 91,1019884,461670.0,30.787777777777777
Line 91,1020103 A,228144.0,45.266666666666666
Line 91,1020301,44274.0,2.405555555555556
Line 91,1020360,1805055.0,184.94
Line 91,1027829,2956846.0,198.29833333333332
Line 91,1027830,1466160.0,101.65138888888889
Line 91,1027859,9601409.0,621.7358333333334
Line 91,1028173 A,1338696.0,67.93444444444445
Line 91,1028199 B,951168.0,62.309444444444445
Line 91,1028464,1797000.0,203.54055555555553
Line 91,1028623,1623876.0,124.47555555555556
Line 91,1028677,1390788.0,245.06444444444443
Line 91,1028679,676164.0,56.88638888888889
Line 91,1028733,3420792.0,244.315
Line 91,1028860,226656.0,10.431388888888888
Line 91,1028907,211815.0,16.706388888888892
Line 91,1029018,73800.0,5.568611111111111
Line 91,1029123,92160.0,7.27861111111111
Line 91,1029131,104736.0,5.198888888888889
Line 91,1029142,1266153.0,95.68777777777777
Line 91,1029342,84060.0,6.33
Line 91,1029541,867936.0,40.132777777777775
Line 91,1029545,668319.0,49.44777777777778
Line 91,1029635,105280.0,8.254722222222224
Line 91,1030002,1128000.0,85.51194444444444
Line 91,1030128,112272.0,9.214166666666667
Line 91,1030187,236385.0,19.495555555555555
Line 91,1030333,250200.0,12.340277777777777
Line 91,1030535,75405.0,5.676944444444445
Line 91,1030697,1898350.0,136.37833333333336
Line 91,1030702,249696.0,12.093055555555557
Line 91,1030914,802266.0,41.07944444444445
Line 91,1031378,86616.0,4.371944444444446
Line 91,1031380,58872.0,4.182222222222223
Line 91,1031479,93096.0,4.171388888888889
Line 91,1031536,82275.0,6.193333333333333
Line 91,1031538,3293596.0,159.0063888888889
Line 91,1031543,415200.0,19.121944444444445
Line 91,1031560,85695.0,6.757499999999999
Line 91,1031659,7856805.0,368.0991666666667
Line 91,1031728,8193264.0,376.1394444444444
Line 91,1031729,132528.0,6.364444444444445
Line 91,1031748,788424.0,36.870555555555555
Line 91,1031750,2143320.0,101.09027777777779
Line 91,1031751,589704.0,27.155555555555555
Line 91,1031757,1712112.0,86.475
Line 91,1031791,228255.0,18.04111111111111
Line 91,1031844,644235.0,50.883611111111115
Line 91,1031861,10200.0,0.45666666666666667
Line 91,1031978,194256.0,12.179722222222221
Line 91,1032011,245112.0,11.415
Line 91,1032078,1037616.0,53.15333333333333
Line 91,1032079,334080.0,16.66777777777778
Line 91,1032187,246300.0,27.787777777777777
Line 91,1032192,1079688.0,50.30694444444444
Line 91,1032203,161856.0,8.190833333333334
Line 91,1032328,127920.0,6.039444444444444
Line 91,1032387,156552.0,7.55
Line 91,1032446,144216.0,9.759722222222223
Line 91,1032545,148560.0,7.262777777777777
Line 91,1032553,177432.0,12.226666666666667
Line 91,1032571,329040.0,20.549166666666668
Line 91,1032586,363816.0,17.418055555555558
Line 91,1032829,115824.0,5.6305555555555555
Line 92,1006768 A,566390.0,50.76027777777778
Line 92,1007606,719360.0,41.540277777777774
Line 92,1009649 A,2838342.0,162.81
Line 92,1012237 B,603520.0,56.26888888888889
Line 92,1012340 A,254510.0,31.225277777777777
Line 92,1012993,321280.0,19.075277777777778
Line 92,1013108,1043664.0,56.77444444444445
Line 92,1013799,124788.0,16.94777777777778
Line 92,1013904 A,2013784.0,151.55
Line 92,1013975 A,192048.0,27.765
Line 92,1014905,155181.0,23.085833333333333
Line 92,1015777 A,241392.0,11.794166666666666
Line 92,1015854,1979016.0,97.31111111111112
Line 92,1015950 A,1524096.0,75.93944444444445
Line 92,1015958 A,469320.0,23.17388888888889
Line 92,1016060,31296.0,5.663333333333333
Line 92,1016078 A,121296.0,6.2733333333333325
Line 92,1016080 A,948858.0,49.39138888888888
Line 92,1016604,26160.0,1.3091666666666666
Line 92,1017186,693350.0,58.90277777777778
Line 92,1018363,1421520.0,107.25583333333334
Line 92,1018515,478590.0,34.503055555555555
Line 92,1018587 A,1284420.0,93.3386111111111
Line 92,1018650,225210.0,16.94805555555556
Line 92,1018794,150585.0,11.293333333333333
Line 92,1018933 A,3160200.0,232.10666666666665
Line 92,1018961 B,882960.0,50.76083333333334
Line 92,1018975 A,1220990.0,106.4963888888889
Line 92,1019156 A,1420785.0,103.6286111111111
Line 92,1019516,1606138.0,216.22972222222222
Line 92,1019600,232170.0,16.983333333333334
Line 92,1019881,1731440.0,169.62166666666664
Line 92,1019884,2136695.0,169.515
Line 92,1020301,522590.0,28.891944444444444
Line 92,1020360,190350.0,20.413055555555555
Line 92,1027859,202260.0,14.442499999999999
Line 92,1028173 A,94248.0,5.7125
Line 92,1028199 B,1499016.0,87.97749999999999
Line 92,1028464,2991960.0,264.17861111111114
Line 92,1028623,1537674.0,115.61805555555556
Line 92,1028677,1142964.0,162.6761111111111
Line 92,1028679,866997.0,72.74416666666667
Line 92,1028733,3052830.0,222.82583333333332
Line 92,1028755,234504.0,11.315833333333334
Line 92,1028860,179952.0,9.858611111111111
Line 92,1028870 B,161976.0,9.366388888888888
Line 92,1028907,426795.0,31.529722222222222
Line 92,1029011,551280.0,30.265
Line 92,1029123,114525.0,8.428611111111113
Line 92,1029142,293364.0,32.10944444444444
Line 92,1029342,1584945.0,113.65972222222221
Line 92,1029541,1517664.0,74.91972222222222
Line 92,1029545,724575.0,52.31944444444444
Line 92,1030002,2658280.0,203.25111111111113
Line 92,1030128,731022.0,64.17416666666666
Line 92,1030187,1233775.0,104.39861111111112
Line 92,1030535,225855.0,16.58666666666667
Line 92,1030914,147984.0,7.194166666666666
Line 92,1031378,58008.0,2.8730555555555553
Line 92,1031479,122112.0,6.692222222222223
Line 92,1031536,1374180.0,109.33333333333333
Line 92,1031538,877744.0,39.7125
Line 92,1031539,111860.0,4.769722222222223
Line 92,1031540,366238.0,18.186666666666667
Line 92,1031543,466152.0,22.83861111111111
Line 92,1031560,93975.0,6.742222222222223
Line 92,1031564,1497760.0,130.3975
Line 92,1031728,657336.0,31.978333333333335
Line 92,1031729,424320.0,19.506666666666668
Line 92,1031745,97152.0,4.843333333333334
Line 92,1031750,641040.0,31.50972222222222
Line 92,1031757,1742192.0,98.52222222222221
Line 92,1031791,719715.0,53.85388888888888
Line 92,1031842,118416.0,5.835277777777778
Line 92,1031844,589500.0,43.54333333333333
Line 92,1031847,2334870.0,164.43277777777777
Line 92,1031915,278625.0,21.33888888888889
Line 92,1031933,142365.0,9.900555555555554
Line 92,1031954,170880.0,12.700555555555555
Line 92,1031956,172352.0,18.895
Line 92,1031961,140850.0,10.43611111111111
Line 92,1032077,1817025.0,131.81194444444446
Line 92,1032081,90480.0,4.2780555555555555
Line 92,1032156,121785.0,8.761944444444445
Line 92,1032188,1248105.0,96.86861111111111
Line 92,1032189,1886715.0,139.24722222222223
Line 92,1032193,398025.0,29.534166666666668
Line 92,1032197,288600.0,20.895833333333332
Line 92,1032198,3363475.0,288.95972222222224
Line 92,1032204,302580.0,22.360833333333336
Line 92,1032205,544245.0,40.218333333333334
Line 92,1032216,502200.0,36.78972222222222
Line 92,1032533,153645.0,11.77111111111111
Line 92,1032570,268515.0,31.175833333333333
Line 92,1032732,813150.0,97.95694444444445
Line 92,1032733,27240.0,3.279166666666667
Line 92,1032734,37650.0,4.532222222222222
Line 92,1032735,64120.0,9.246944444444445
Line 92,1032774,99915.0,7.056388888888889
Line 93,1015058,98310.0,7.703055555555555
Line 93,1018363,10495455.0,793.5922222222222
Line 93,1018515,3913140.0,282.6647222222222
Line 93,1018590,4434840.0,327.7469444444444
Line 93,1018650,93150.0,7.031666666666666
Line 93,1019510 A,4999965.0,369.34027777777777
Line 93,1019511,345375.0,25.4325
